Date,Startup Name,Industry,Sub-vertical,Location,Investors,Investment Type,Amount in USD,Website URL
2016-05-04,Active.ai,Technology,Intelligent Tech platform for Finance vertical,Singapore,Kalaari Capital Accelerator Program,Seed Funding,500000.0,http://active.ai/
2016-05-03,Mobikwik,Consumer Internet,Mobile & Digital Wallet,Gurgaon,"GMO Payment Gateway, MediaTek",Private Equity,50000000.0,http://www.mobikwik.com
2016-05-03,Zwayam,Consumer Internet,Online Recruitment Platform,Bangalore,Undisclosed investors,Seed Funding,250000.0,http://zwayam.com/#/
2016-05-03,BoiBanit,Consumer Internet,Online Food Delivery platform,Vadodara,Undisclosed investors,Seed Funding,,
2016-05-03,iDreamCareer,Consumer Internet,Career Planning Services Portal,New Delhi,Brand Capital,Private Equity,,
2016-05-03,Zuver,Consumer Internet,Car driver Discovery App,Mumbai,"Shruth & Smith Group, Hermes Group",Seed Funding,180000.0,
2016-05-03,Prepathon,Education,Competitive Exam learning platform,Mumbai,Blume Ventures,Private Equity,,http://www.prepathon.com/
2016-05-02,Airwood,Technology,Agri Data & Analytics Platform,Chennai,StartupXseed Ventures,Seed Funding,,http://www.airwood.in/
2016-05-01,Prescribez,Consumer Internet,Health Service Aggregator Platform,Pune,Ankush Mehta,Seed Funding,145000.0,http://www.thingsmeet.com/
2016-05-01,Get My Parking,Technology,Parking Technology Platform,New Delhi,The Chennai Angels,Seed Funding,376000.0,http://www.getmyparking.com/
2016-05-01,MotoMojo,Consumer Internet,Mobile based Vehicle maintenance App,Mumbai,"Niloufer Dundh, Fauzan Rahim, Balamurugan Mani,",Seed Funding,,http://www.motomojo.in/
2016-04-29,Impact Guru,Consumer Internet,Online Crowdfunding platform for NGOs & Social Projects,Mumbai,"RB Investments, Fundnel",Seed Funding,500000.0,https://www.impactguru.com/
2016-04-29,LetReach,eCommerce,ECommerce SAAS Solutions,New Delhi,vCommission,Private Equity,100000.0,https://letreach.com
2016-04-28,The Wedding Brigade,Consumer Internet,Online Wedding Information Portal,Mumbai,Blume Ventures & Other unnamed Investors,Seed Funding,600000.0,http://theweddingbrigade.com/
2016-04-28,DocsApp,Consumer Internet,Online Doctor Discovery & Chat platform,Bangalore,"Rebright Partners, Anand Rajaraman, Venky Harinarayan",Private Equity,1200000.0,https://www.docsapp.in/
2016-04-27,MilkBasket,Consumer Internet,Micro Grocery Delivery Platform,Gurgaon,EVC Ventures,Seed Funding,500000.0,http://milkbasket.com/
2016-04-27,Murgency,Consumer Internet,Medical Emergency Response App,Mumbai,Axilor Ventures,Private Equity,,http://murgency.com/
2016-04-27,ICHR,Consumer Internet,Mobile based Children health Information app,New Delhi,,Seed Funding,450000.0,http://www.ichrcloud.com/
2016-04-27,RailYatri,Consumer Internet,Train Related Information portal,Noida,"Nandan Nilekani, Helion Ventures, Omidyar Networks, Blume Ventures",Private Equity,,http://www.railyatri.in/
2016-04-27,CareonGO,Consumer Internet,Online Pharmacy,,"Farooq Oomerbhoy, Anupam Mittal, Anand Mittal, Ravi Garikipati, Vibhu Garg, Singapore Angel Network, Konglo Ventures",Seed Funding,,http://www.careongo.com/
2016-04-26,Transerv,Consumer Internet,Digital Payments platform,Mumbai,"IDFC SPICE Fund, Micromax Informatics",Private Equity,15000000.0,http://transerv.co.in/
2016-04-26,Roposo,eCommerce,Social Fashion ECommerce Discovery platform,Gurgaon,Bertelsmann India Investments,Private Equity,15000000.0,http://www.Roposo.com
2016-04-26,ClearTax,Consumer Internet,Online filing of Tax returns,Bangalore,"Max Levchin, Scott Banister",Private Equity,1300000.0,https://cleartax.in/
2016-04-25,intouchapp,Consumer Internet,Contact Management Mobile App,Pune,Blume Ventures,Seed Funding,,http://www.intouchapp.com/
2016-04-25,Commut,Consumer Internet,Shuttle Service Provider,Hyderabad,50K Ventures,Seed Funding,200000.0,https://commut.co/
2016-04-25,Dropkaffe,Food & Beverage,Ready-to-Drink Beverage Producer,Bangalore,"GrowthStory, Apurva Salapuria, Hitesh Oberoi, Sidharth Pansari, Nirupa Shankar",Seed Funding,550000.0,http://www.dropkaffe.com/
2016-04-22,Licious,eCommerce,Mobile based Meat ordering App,Bangalore,Mayfield India II Management Ltd,Private Equity,3000000.0,http://www.licious.in/
2016-04-22,TOKO Innovation Studios,Consumer Internet,Children’s Entertainment Games & Products,New Delhi,Indian Angel network,Seed Funding,450000.0,http://tokoinnovationstudios.com/
2016-04-22,Knolskae,Consumer Internet,Educational Gamification & Simulation platform,Bangalore,"Inventus Capital Partners, HR Fund",Private Equity,,https://www.knolskape.com/
2016-04-22,Druva,Technology,Converged Backup & Data Protection Solutions for Enterprises,Pune,"NTT Finance, Telephone Corporation",Private Equity,,http://www.druva.com/
2016-04-21,Advanced Structures India,Auto,Automotive Design and Engineering company,Bangalore,GirnarSoft,Private Equity,,http://www.advancedstructures.in/
2016-04-21,mishTag,Consumer Internet,"Style, Fashion Discovery Mobile app",New Delhi,"M&Y Partners, SVG Media, Anthil Ventures & others",Seed Funding,,
2016-04-21,m.paani,Consumer Internet,Loyalty rewards platform,Mumbai,"Blume Ventures, Adil Allana, Aprameya Radhakrishna, Gautam Ivatury, Signal Point Partners",Seed Funding,,http://www.mpaani.com/
2016-04-21,Yufta,eCommerce,hyperlocal fashion retail platform,Jaipur,Ajay Data & undisclosed HNIs,Seed Funding,,https://www.yufta.com/
2016-04-20,1mg,eCommerce,Online Pharmacy,Gurgaon,"Maverick Capital Ventures, Sequoia Capital, Omidyar Network",Private Equity,15000000.0,https://www.1mg.com/
2016-04-20,Fashalot,Consumer Internet,Fashion and Store discovery mobile app,New Delhi,"YourNest Angel Fund, Rajul Garg",Seed Funding,,http://www.fashalot.com/
2016-04-20,Broomberg,Consumer Internet,Cleaning Services Provider,New Delhi,Undisclosed Angel investors & HNIs,Seed Funding,,https://broomberg.in/
2016-04-19,OYOfit,Consumer Internet,Fitness Services Aggregator platform,Bangalore,RN Agarwal,Seed Funding,,
2016-04-19,CollegeDekho,Consumer Internet,College & Student information platform,New Delhi,Man Capital,Private Equity,2000000.0,http://CollegeDekho.com
2016-04-19,Betaout,eCommerce,customer intelligence and marketing automation platform,Noida,"Stanford Angels, LetsVenture, Chennai Angels, Hyderabad Angels, Mumbai Angels",Private Equity,1500000.0,https://www.betaout.com/
2016-04-19,DriversCart,Consumer Internet,on-demand chauffeur provider,Chennai,ah! Ventures,Seed Funding,450000.0,
2016-04-19,LensKart,eCommerce,Eyewear etailing platform,New Delhi,Ratan Tata,Private Equity,,http://www.lenskart.com/
2016-04-19,Simplilearn,Consumer Internet,Online certification platform,Bangalore,Brand Capital,Private Equity,,http://www.simplilearn.com/
2016-04-19,Oliveboard,Consumer Internet,Online exam practice & preparation platform,Bangalore,India Educational Investment Fund,Private Equity,,https://www.oliveboard.in/
2016-04-18,Rapido,Consumer Internet,Bike Aggregator App,Bangalore,"Pawan Munjal, AdvantEdge Partners, Astarc Ventures",Private Equity,,http://rapido.bike/
2016-04-18,Tork Motocycles,Auto,Electric Motorcycle Manufacturer,Pune,"Bhavish Aggarwal, Ankit Bhati",Seed Funding,,http://www.torkmotorcycles.com/
2016-04-18,Houssup,Consumer Internet,interior design and home furnishing portal,Jaipur,"Mitin Patel, Gaurav Agarwal",Seed Funding,,
2016-04-18,Jugnoo,Consumer Internet,On-demand Delivery & Logistics platform,Chandigarh,Paytm & existing investors,Private Equity,10000000.0,https://www.jugnoo.in/#/
2016-04-18,Yufta,eCommerce,Women’s Fashion ECommerce Portal,Bangalore,Ajay Data & other HNIs,Seed Funding,,https://www.yufta.com/
2016-04-18,Smytten,eCommerce,Online Discovery and Shopping Platform,Gurgaon,Rajan Anandan,Seed Funding,,http://smytten.com/
2016-04-15,Organicshop,eCommerce,Marketplace for organic products,Jaipur,"Vivek Nathani, Yogesh Chaudhary, Mahavir Pratap Sharma, Kamal Kothari, H C Jain",Seed Funding,,http://organicshop.in/
2016-04-15,Deal 4Loans,Consumer Internet,Loan Comparison Portal,Noida,"Ram Shriram, Neeraj Arora, Puru Vashishtha",Seed Funding,,http://www.deal4loans.com/
2016-04-15,NestAway,Consumer Internet,Furnished Home Rental Platform,Bangalore,Tiger Global,Private Equity,30000000.0,https://www.nestaway.com/
2016-04-15,Blue Box Media,Consumer Internet,Online Tech Portals,Jaipur,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari",Seed Funding,,http://www.blueboxmedia.co/
2016-04-15,Tapchief,Consumer Internet,Expert Advice Platform,Bangalore,Vijay Shekhar Sharma,Seed Funding,150000.0,
2016-04-15,Vyomo,Consumer Internet,On-Demand Beauty Service provider,New Delhi,Naturals Salon Chain,Private Equity,15000000.0,
2016-04-15,MInd Your Fleet,Consumer Internet,Car Rental Software,Noida,Undisclosed Investors,Seed Funding,,http://www.mindyourfleet.com/
2016-04-15,RenewBuy,Consumer Internet,Online Car & Bike Insurance Comparison portal,New Delhi,Mount Nathan Advisors,Seed Funding,1000000.0,https://www.renewbuy.com/
2016-04-14,BeaconsTalk,Technology,contextual mobile advertising,Mumbai,"Rajeev Agrawal, Prashant Gooty",Seed Funding,100000.0,
2016-04-14,Wedwise,Consumer Internet,Wedding related services community,New Delhi,StartUp Equity Partners,Seed Funding,,https://www.facebook.com/wedwise/
2016-04-13,Legalraasta,Consumer Internet,Online legal Services for Startups,New Delhi,"Pravin Khandelwal, Yatin Kumar Jain",Seed Funding,1000000.0,https://www.legalraasta.com/
2016-04-13,RainCan,Consumer Internet,Subscription-based grocery delivery Mobile App,Pune,Dr. Aniruddha Malpani,Seed Funding,150000.0,http://www.raincan.com/
2016-04-13,Hippily,eCommerce,Fashion ECommerce App,Mumbai,"Dr. Sridhar Ramaswamy, Rakesh Mathur",Seed Funding,250000.0,http://hippily.com/
2016-04-13,kredX,eCommerce,Invoice discounting  Marketplace,Bangalore,"Prime Venture Partners,",Seed Funding,750000.0,https://www.kredx.com/
2016-04-12,Indi.com,Consumer Internet,Video Social Network,,Anil Kapoor,Seed Funding,,http://indi.com/
2016-04-12,LenDenClub,Finance,Peer-to-Peer Lending Platform,Mumbai,"Anirudh Damani, Daud Ali, Narendra Karnavat, Vikas Kapoor, Vikram Lakhotia, Krishna Jhunjhunwaala, Jayesh Shah",Seed Funding,,https://www.lendenclub.com/
2016-04-12,Happydemic,Consumer Internet,Artist Discovery & Booking platform,Mumbai,Shaan,Seed Funding,,http://happydemic.com/
2016-04-12,MagicX,Consumer Internet,On-Demand Task Management App,Bangalore,"Kris Gopalakrishnan, Dr. Ranjan Pai",Seed Funding,1000000.0,
2016-04-11,Living Local,Consumer Internet,Social discovery platform,Mumbai,Rattan Chadha,Seed Funding,200000.0,
2016-04-11,PriceRaja,Consumer Internet,Price Comparison Portal,Gurgaon,Prashant Puri,Seed Funding,300000.0,https://priceraja.com/
2016-04-11,Vegfru,eCommerce,Online Fruit & Vegetable Marketplace,New Delhi,Wingify,Seed Funding,,http://vegfru.com/
2016-04-11,Oyo,Consumer Internet,Online Branded Budget Room Booking Service,New Delhi,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",Private Equity,100000000.0,https://www.oyorooms.com/
2016-04-08,imedilane,Consumer Internet,Online Health Diagnosis platform,New Delhi,"Mahendra Patel, Nilender Chauhan",Seed Funding,40000.0,
2016-04-08,Little Black Book,Consumer Internet,"Curated Food, event & Lifestyle guide",New Delhi,"IDG, Indian Angel Network",Seed Funding,,https://lbb.in/delhi/
2016-04-08,Vahan,Education,Mobile Education Platform,Chennai,Villgro,Seed Funding,,http://vahan.co/
2016-04-07,Truly Social,Consumer Internet,Mobile Gaming Studio,London,Nazara Technologies Pvt Ltd,Private Equity,,
2016-04-06,Petoo,Consumer Internet,Online Food Delivery Platform,Bangalore,Axilor Ventures,Private Equity,1000000.0,http://petoo.in/
2016-04-06,MyGlamm,Consumer Internet,Mobile based on-demand Beauty Services platform,Mumbai,L’Occitane,Private Equity,6000000.0,http://www.myglamm.com/
2016-04-06,gear6,Consumer Internet,Online bike service and repairs platform,Bangalore,Ninestarter,Seed Funding,500000.0,
2016-04-06,Shipsy,Logistics,Logistics Solutions,Gurgaon,DTDC Express Ltd,Private Equity,1000000.0,http://www.shipsy.in/
2016-04-05,Cult Fitness,Healthcare,Healthcare training programs,Bangalore,Mukesh Bansal,Seed Funding,,
2016-04-05,Servify,Consumer Internet,Gadget & Appliances Service App,Mumbai,"Blume Ventures, Barkawi Holdings GmbH, TM Service Technology Holdings GmbH",Private Equity,,http://servify.in/
2016-04-05,Haptik,Technology,Personal Assistant App,Mumbai,Times Internet Ltd,Private Equity,,http://haptik.co/
2016-04-04,Housing,Consumer Internet,Real Estate Portal,Mumbai,Vineet Singh,Private Equity,,http://www.housing.com
2016-04-04,Hungama,Consumer Internet,Digital Media Entertainment Portal,Mumbai,Xiaomi Inc,Private Equity,25000000.0,http://www.hungama.com
2016-04-04,Roll Mafia,Food & Beverage,Rolls & Biryanis QSR chain,Pune,Equentia Natural Resource & Other undisclosed investors,Seed Funding,,
2016-04-04,Highway Delite,Consumer Internet,Various Highway Help Services,Bangalore,N.S. Raghavan Centre for Entrepreneurial Learning,Seed Funding,,http://highwaydelite.com/
2016-04-01,Dil Mil,Consumer Internet,Matchmaking Mobile App,SFO / Bangalore,"Nelstone Ventures, Transmedia Capital, Maiden Lane Ventures, CSC Upshot & Angel investors",Private Equity,2700000.0,http://www.dilmil.co/
2016-04-01,Process 9,Consumer Internet,online translation and transliteration,Gurgaon,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, and Ajai Chowdhry",Seed Funding,,http://www.process9.com/
2016-04-01,PicsDream,Consumer Internet,Online Marketplace for Photographers,Delhi,Raman Roy,Seed Funding,,http://picsdream.com/
2016-03-31,Transcell,Healthcare,Family Stem Cell Banking Services,Hyderabad,Indian Angel Network,Seed Funding,,http://transcell.in/
2016-03-31,SwitchMe,Consumer Internet,Home Loan Rate comparison platform,Mumbai,"Mohandas Pai, Hiro Mashita, Singapore Angel Network, 500 Startups, Rajan Anandan, Ajay Sarupria",Seed Funding,,http://www.switchme.in/
2016-03-30,Touchkin,Healthcare,Predictive Healthcare platform,Bangalore,"Alok Mittal, Amit Gupta, Anuj Srivastava, Himanshu Aggarwal, Raghunandan G, Puneet Agarwal",Seed Funding,400000.0,http://www.touchkin.com/
2016-03-30,True Balance,Technology,Mobile Balance Check App,Gurgaon,SoftBank Ventures Korea,Private Equity,,http://truebalance.io/
2016-03-29,Veritas Finance,Finance,Asset Based Lending platform,Chennai,Sarva Capital,Private Equity,4700000.0,http://www.vfpfinancial.com/
2016-03-29,HealthEminds,Consumer Internet,Online mental healthcare,Bangalore,Robin Utthappa,Seed Funding,,http://www.healtheminds.com/
2016-03-29,Babygogo,Consumer Internet,Child healthcare experts aggregator mobile app,New Delhi,"Rajul Garg, Daljit Singh, Aditya Vij, Kishore Kumar, Shuchin Bajaj",Seed Funding,300000.0,http://babygogo.in/
2016-03-29,FixNix,Consumer Internet,GRC SAAS Platform,Chennai,Jay Vijayan,Seed Funding,500000.0,
2016-03-29,QikShip,Consumer Internet,Mobile based Logistics provider,New Delhi,undisclosed investors,Seed Funding,200000.0,
2016-03-28,Schoolkart,eCommerce,Online Marketplace for Schools,Noida,Undisclosed investors,Seed Funding,300000.0,http://www.schoolkart.com/
2016-03-24,Horntell,Consumer Internet,Unified Push Notification service,Gurgaon,"Bharanidharan Viswanathan, Sanjiv Mittal, Shobhit Shukla, Rahul Agarwal",Seed Funding,150000.0,http://horntell.com/
2016-03-23,SP Robotics,Technology,Robotic Classes for Students,Chennai,"Indian Angel Network,",Seed Funding,300000.0,http://www.sproboticworks.com/
2016-03-23,Wheelstreet,Consumer Internet,Online Bike Rental platform,Bangalore,Broadbean Capital services,Private Equity,500000.0,http://www.wheelstreet.in/
2016-03-23,eKincare,Consumer Internet,Healthcare related solutions,Hyderabad,"BitChemy Ventures, Maheshwari Investments Pvt Ltd, Anshoo Gaur, Rama Krishna Reddy, Sandeep Seerapu",Private Equity,330000.0,https://www.ekincare.com/
2016-03-23,HashLearn,Consumer Internet,Mobile based private tutoring services,,"Bhavish Aggarwal, Binny Bansal,  Rajan Anandan, Mekin Maheshwar, Sunil Kalra, Anupam Mittal, Krishna Mehra, Singapore Angel Network",Seed Funding,,http://now.hashlearn.com/
2016-03-23,Endless Robotics,Technology,Interior Painting Automation,Hyderabad,"Devidas Desai, Vipul Gautam, Singapore Angel Network",Seed Funding,100000.0,http://endlessrobotics.com/
2016-03-23,StalkBuyLove,eCommerce,Fashion eTailer,New Delhi,"500 Startups, Littlerock, Singularity Ventures",Seed Funding,,http://www.stalkbuylove.com/
2016-03-22,Byju’s,Consumer Internet,Educational Video Content Creator,Bangalore,"Sequoia India, Sofina",Private Equity,75000000.0,http://byjus.com/
2016-03-22,DrivoJoy,Consumer Internet,On-demand 2-wheeler Servicing platform,Bangalore,"Indian Angel Network, Tracxn Labs & Others",Seed Funding,600000.0,http://www.drivojoy.com/
2016-03-22,CityShor,Consumer Internet,online lifestyle media recommendation portal,Ahmedabad,GAIN,Seed Funding,,http://www.cityshor.com/
2016-03-22,BigBasket,eCommerce,Online Grocery Shop,Bangalore,Abraaj Group,Private Equity,150000000.0,http://www.bigbasket.com/choose-city/?next=/
2016-03-22,LifCare,Consumer Internet,Online Pharmacy portal,Jaipur,"Rajul Garg, Alok Mittal, Kunal Shah, Rishi Mandawat, Dheeraj Jain, Sandeep Tandon, Dexter Angel Circle",Seed Funding,,http://lifcare.in/
2016-03-22,Smartron,Technology,Internet of Things Device manufacturer,Bangalore,Sachin Tendulkar,Private Equity,,http://www.smartron.com/
2016-03-22,CreditSeva,Consumer Internet,Online Credit management tools,Hyderabad,"Pix Vine Capital, Infocomm Development Authority of Singapore",Seed Funding,360000.0,https://www.creditseva.com/
2016-03-21,OneClickWash,Consumer Internet,Online Laundry & Washing service Booking & Delivery,Gurgaon,Unitus Seed Fund,Seed Funding,,http://www.oneclickwash.com/
2016-03-21,Girnar Software,Consumer Internet,Online News Media Network,Jaipur,Google Capital,Private Equity,,http://www.girnarsoft.com/
2016-03-21,Room On Call,Consumer Internet,Budget hotel aggregator,Gurgaon,CASHurDRIVE Marketing Pvt Ltd,Private Equity,2000000.0,https://www.roomoncall.in/
2016-03-19,goSporto,Consumer Internet,Online Sports discovery and booking platform,New Delhi,Naveen Gupta,Seed Funding,30000.0,https://www.gosporto.com/
2016-03-18,Hello Curry,Food & Beverage,Quick Service Restaurant Chain,Hyderabad,Sashi Reddi & Other unnamed investors,Private Equity,1500000.0,http://www.hellocurry.com/
2016-03-17,Liftiee,Consumer Internet,Car/ bike Pooling App,Mumbai,"Rannvijay Singh, Anita Hassanandani",Seed Funding,108000.0,
2016-03-17,HealthEnablr,Consumer Internet,Doctor Discovery and booking platform,Mumbai,Undisclosed investors,Seed Funding,800000.0,https://www.healthenablr.com/patients
2016-03-17,Qlivery,Consumer Internet,Ondemand Concierge Service,Gurgaon,Swastika Company Ltd,Seed Funding,230000.0,
2016-03-17,Pramati,Healthcare,Specialized Patient Care platform,Noida,Undisclosed investors,Seed Funding,200000.0,
2016-03-16,WorkIndia,Consumer Internet,Online Job Board,Mumbai,Beenext,Seed Funding,,http://www.workindia.in/
